object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.318, r_dist = 104.89, orig_r_dist = 104.89, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.058, r_dist = 13.76, orig_r_dist = 13.76, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.238, r_dist = 17.60, orig_r_dist = 17.60, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 162.67, orig_r_dist = 162.67, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.183, r_dist = 114.98, orig_r_dist = 114.98, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.411, r_dist = 63.79, orig_r_dist = 63.79, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.414, r_dist = 177.80, orig_r_dist = 177.80, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.078, r_dist = 93.66, orig_r_dist = 93.66, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.294, r_dist = 25.69, orig_r_dist = 25.69, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.252, r_dist = 113.23, orig_r_dist = 113.23, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.242, r_dist = 158.90, orig_r_dist = 158.90, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.058, r_dist = 140.25, orig_r_dist = 140.25, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.381, r_dist = 61.26, orig_r_dist = 61.26, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.307, r_dist = 166.13, orig_r_dist = 166.13, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.203, r_dist = 151.39, orig_r_dist = 151.39, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.190, r_dist = 132.34, orig_r_dist = 132.34, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.488, r_dist = 62.18, orig_r_dist = 62.18, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.244, r_dist = 94.77, orig_r_dist = 94.77, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.184, r_dist = 109.40, orig_r_dist = 109.40, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.209, r_dist = 141.53, orig_r_dist = 141.53, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.161, r_dist = 178.48, orig_r_dist = 178.48, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.062, r_dist = 141.86, orig_r_dist = 141.86, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.160, r_dist = 93.08, orig_r_dist = 93.08, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 118.04, orig_r_dist = 118.04, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 81.76, orig_r_dist = 81.76, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.150, r_dist = 130.68, orig_r_dist = 130.68, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 43.35, orig_r_dist = 43.35, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.223, r_dist = 16.35, orig_r_dist = 16.35, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.226, r_dist = 16.05, orig_r_dist = 16.05, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.048, r_dist = 169.26, orig_r_dist = 169.26, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 167.30, orig_r_dist = 167.30, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.014, r_dist = 164.32, orig_r_dist = 164.32, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.079, r_dist = 163.64, orig_r_dist = 163.64, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.192, r_dist = 34.23, orig_r_dist = 34.23, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.194, r_dist = 165.18, orig_r_dist = 165.18, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.154, r_dist = 121.32, orig_r_dist = 121.32, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 56.54, orig_r_dist = 56.54, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.158, r_dist = 108.70, orig_r_dist = 108.70, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.162, r_dist = 126.40, orig_r_dist = 126.40, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.293, r_dist = 178.44, orig_r_dist = 178.44, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.207, r_dist = 174.31, orig_r_dist = 174.31, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.079, r_dist = 98.23, orig_r_dist = 98.23, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.314, r_dist = 105.18, orig_r_dist = 105.18, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.230, r_dist = 179.43, orig_r_dist = 179.43, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.474, r_dist = 143.85, orig_r_dist = 143.85, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 165.42, orig_r_dist = 165.42, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.122, r_dist = 92.37, orig_r_dist = 92.37, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 87.67, orig_r_dist = 87.67, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 106.13, orig_r_dist = 106.13, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 159.29, orig_r_dist = 159.29, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.041, r_dist = 147.40, orig_r_dist = 147.40, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 155.87, orig_r_dist = 155.87, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.173, r_dist = 117.24, orig_r_dist = 117.24, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.075, r_dist = 167.72, orig_r_dist = 167.72, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.178, r_dist = 87.18, orig_r_dist = 87.18, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 26.68, orig_r_dist = 26.68, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 169.49, orig_r_dist = 169.49, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 164.41, orig_r_dist = 164.41, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.286, r_dist = 69.64, orig_r_dist = 69.64, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.194, r_dist = 12.12, orig_r_dist = 12.12, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.082, r_dist = 119.44, orig_r_dist = 119.44, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.072, r_dist = 111.24, orig_r_dist = 111.24, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.049, r_dist = 159.42, orig_r_dist = 159.42, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.386, r_dist = 104.12, orig_r_dist = 104.12, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.061, r_dist = 58.35, orig_r_dist = 58.35, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.129, r_dist = 44.24, orig_r_dist = 44.24, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.117, r_dist = 56.67, orig_r_dist = 56.67, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.306, r_dist = 75.32, orig_r_dist = 75.32, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.259, r_dist = 77.02, orig_r_dist = 77.02, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.111, r_dist = 142.80, orig_r_dist = 142.80, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 174.52, orig_r_dist = 174.52, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.326, r_dist = 55.87, orig_r_dist = 55.87, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.279, r_dist = 88.22, orig_r_dist = 88.22, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 166.39, orig_r_dist = 166.39, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 164.79, orig_r_dist = 164.79, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.161, r_dist = 44.92, orig_r_dist = 44.92, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.049, r_dist = 174.04, orig_r_dist = 174.04, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.146, r_dist = 142.29, orig_r_dist = 142.29, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.206, r_dist = 96.31, orig_r_dist = 96.31, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.106, r_dist = 163.74, orig_r_dist = 163.74, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.160, r_dist = 60.07, orig_r_dist = 60.07, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.173, r_dist = 49.16, orig_r_dist = 49.16, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.189, r_dist = 106.87, orig_r_dist = 106.87, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.276, r_dist = 90.17, orig_r_dist = 90.17, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.055, r_dist = 79.18, orig_r_dist = 79.18, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.049, r_dist = 171.33, orig_r_dist = 171.33, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.190, r_dist = 164.54, orig_r_dist = 164.54, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 176.67, orig_r_dist = 176.67, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 39.92, orig_r_dist = 39.92, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.255, r_dist = 83.66, orig_r_dist = 83.66, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.197, r_dist = 136.10, orig_r_dist = 136.10, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.107, r_dist = 30.12, orig_r_dist = 30.12, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.121, r_dist = 164.53, orig_r_dist = 164.53, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.114, r_dist = 175.67, orig_r_dist = 175.67, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.305, r_dist = 147.93, orig_r_dist = 147.93, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.054, r_dist = 175.77, orig_r_dist = 175.77, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 154.96, orig_r_dist = 154.96, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.149, r_dist = 41.74, orig_r_dist = 41.74, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.101, r_dist = 31.64, orig_r_dist = 31.64, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 122.53, orig_r_dist = 122.53, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.066, r_dist = 161.03, orig_r_dist = 161.03, total_time = 1.0000
