object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.134, r_dist = 169.72, orig_r_dist = 169.72, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.113, r_dist = 148.20, orig_r_dist = 148.20, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.129, r_dist = 176.55, orig_r_dist = 176.55, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.069, r_dist = 6.42, orig_r_dist = 6.42, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.163, r_dist = 155.72, orig_r_dist = 155.72, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.162, r_dist = 156.43, orig_r_dist = 156.43, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.156, r_dist = 150.36, orig_r_dist = 150.36, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.135, r_dist = 113.04, orig_r_dist = 113.04, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.164, r_dist = 151.71, orig_r_dist = 151.71, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.134, r_dist = 127.02, orig_r_dist = 127.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.143, r_dist = 105.02, orig_r_dist = 105.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.144, r_dist = 104.96, orig_r_dist = 104.96, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.033, r_dist = 124.31, orig_r_dist = 124.31, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.145, r_dist = 105.06, orig_r_dist = 105.06, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.152, r_dist = 151.32, orig_r_dist = 151.32, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.063, r_dist = 6.96, orig_r_dist = 6.96, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.116, r_dist = 175.88, orig_r_dist = 175.88, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.047, r_dist = 148.37, orig_r_dist = 148.37, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.041, r_dist = 158.08, orig_r_dist = 158.08, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.058, r_dist = 97.53, orig_r_dist = 97.53, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.141, r_dist = 89.89, orig_r_dist = 89.89, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.179, r_dist = 68.41, orig_r_dist = 68.41, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.079, r_dist = 9.87, orig_r_dist = 9.87, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.074, r_dist = 174.94, orig_r_dist = 174.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.071, r_dist = 147.09, orig_r_dist = 147.09, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.106, r_dist = 11.80, orig_r_dist = 11.80, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.057, r_dist = 92.21, orig_r_dist = 92.21, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.093, r_dist = 166.87, orig_r_dist = 166.87, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.163, r_dist = 74.24, orig_r_dist = 74.24, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.118, r_dist = 53.77, orig_r_dist = 53.77, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.101, r_dist = 96.62, orig_r_dist = 96.62, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.049, r_dist = 147.96, orig_r_dist = 147.96, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.093, r_dist = 6.51, orig_r_dist = 6.51, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.102, r_dist = 28.08, orig_r_dist = 28.08, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 168.45, orig_r_dist = 168.45, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 175.88, orig_r_dist = 175.88, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 172.26, orig_r_dist = 172.26, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.061, r_dist = 151.86, orig_r_dist = 151.86, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 111.44, orig_r_dist = 111.44, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 22.71, orig_r_dist = 22.71, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 175.79, orig_r_dist = 175.79, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.083, r_dist = 177.46, orig_r_dist = 177.46, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 14.63, orig_r_dist = 14.63, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 16.20, orig_r_dist = 16.20, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.092, r_dist = 9.29, orig_r_dist = 9.29, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.092, r_dist = 6.49, orig_r_dist = 6.49, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 158.94, orig_r_dist = 158.94, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.068, r_dist = 173.96, orig_r_dist = 173.96, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 110.74, orig_r_dist = 110.74, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.128, r_dist = 143.47, orig_r_dist = 143.47, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.121, r_dist = 94.61, orig_r_dist = 94.61, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.150, r_dist = 149.97, orig_r_dist = 149.97, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.177, r_dist = 145.34, orig_r_dist = 145.34, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 10.56, orig_r_dist = 10.56, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 10.79, orig_r_dist = 10.79, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 140.16, orig_r_dist = 140.16, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.062, r_dist = 175.47, orig_r_dist = 175.47, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.095, r_dist = 165.98, orig_r_dist = 165.98, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 55.45, orig_r_dist = 55.45, total_time = 3.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.476, r_dist = 138.84, orig_r_dist = 138.84, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.149, r_dist = 121.76, orig_r_dist = 121.76, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.097, r_dist = 20.18, orig_r_dist = 20.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.087, r_dist = 6.35, orig_r_dist = 6.35, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.054, r_dist = 175.04, orig_r_dist = 175.04, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 10.05, orig_r_dist = 10.05, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.141, r_dist = 108.01, orig_r_dist = 108.01, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.085, r_dist = 170.78, orig_r_dist = 170.78, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.173, r_dist = 127.99, orig_r_dist = 127.99, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.118, r_dist = 121.44, orig_r_dist = 121.44, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.108, r_dist = 142.64, orig_r_dist = 142.64, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.142, r_dist = 104.62, orig_r_dist = 104.62, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.121, r_dist = 111.43, orig_r_dist = 111.43, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.101, r_dist = 179.34, orig_r_dist = 179.34, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 3.09, orig_r_dist = 3.09, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 3.27, orig_r_dist = 3.27, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.143, r_dist = 145.29, orig_r_dist = 145.29, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 73.58, orig_r_dist = 73.58, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.103, r_dist = 123.21, orig_r_dist = 123.21, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.095, r_dist = 12.99, orig_r_dist = 12.99, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 9.97, orig_r_dist = 9.97, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.087, r_dist = 5.29, orig_r_dist = 5.29, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.073, r_dist = 6.85, orig_r_dist = 6.85, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.146, r_dist = 85.87, orig_r_dist = 85.87, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 11.40, orig_r_dist = 11.40, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.142, r_dist = 110.67, orig_r_dist = 110.67, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.179, r_dist = 122.26, orig_r_dist = 122.26, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.104, r_dist = 9.32, orig_r_dist = 9.32, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.099, r_dist = 5.20, orig_r_dist = 5.20, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 7.94, orig_r_dist = 7.94, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.134, r_dist = 102.49, orig_r_dist = 102.49, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.134, r_dist = 114.18, orig_r_dist = 114.18, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.077, r_dist = 171.06, orig_r_dist = 171.06, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 177.91, orig_r_dist = 177.91, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 176.13, orig_r_dist = 176.13, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 10.05, orig_r_dist = 10.05, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.098, r_dist = 4.85, orig_r_dist = 4.85, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.097, r_dist = 8.98, orig_r_dist = 8.98, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.085, r_dist = 164.18, orig_r_dist = 164.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 173.04, orig_r_dist = 173.04, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.106, r_dist = 12.89, orig_r_dist = 12.89, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.096, r_dist = 7.29, orig_r_dist = 7.29, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.100, r_dist = 11.16, orig_r_dist = 11.16, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.103, r_dist = 13.52, orig_r_dist = 13.52, total_time = 2.0000
